id,clave_sat,state_id/id,name
__export__.res_country_state_ciudad_04SON,04,SON,Ciudad Obregón
__export__.res_country_state_ciudad_04TAB,04,TAB,Emiliano Zapata
__export__.res_country_state_ciudad_04TAM,04,TAM,Ciudad Mante
__export__.res_country_state_ciudad_04TLA,04,TLA,Huamantla
__export__.res_country_state_ciudad_04VER,04,VER,Coatepec
__export__.res_country_state_ciudad_04YUC,04,YUC,Motul de Carrillo Puerto
__export__.res_country_state_ciudad_04ZAC,04,ZAC,Guadalupe
__export__.res_country_state_ciudad_05AGU,05,AGU,Pabellón de Arteaga
__export__.res_country_state_ciudad_05BCN,05,BCN,Playas de Rosarito
__export__.res_country_state_ciudad_05BCS,05,BCS,Loreto
__export__.res_country_state_ciudad_05CAM,05,CAM,Escárcega
__export__.res_country_state_ciudad_05COA,05,COA,Parras de la Fuente
__export__.res_country_state_ciudad_05COL,05,COL,Ciudad de Armería
__export__.res_country_state_ciudad_05CHH,05,CHH,Hidalgo del Parral
__export__.res_country_state_ciudad_05CHP,05,CHP,Venustiano Carranza
__export__.res_country_state_ciudad_05DIF,05,DIF,Ciudad de México
__export__.res_country_state_ciudad_05DUR,05,DUR,Canatlán
__export__.res_country_state_ciudad_05GRO,05,GRO,Arcelia
__export__.res_country_state_ciudad_05GUA,05,GUA,Guanajuato
__export__.res_country_state_ciudad_05HID,05,HID,Tula de Allende
__export__.res_country_state_ciudad_05JAL,05,JAL,Ocotlán
__export__.res_country_state_ciudad_05MEX,05,MEX,Ecatepec de Morelos
__export__.res_country_state_ciudad_05MIC,05,MIC,La piedad de Cabadas
__export__.res_country_state_ciudad_05MOR,05,MOR,Puente de Ixtla
__export__.res_country_state_ciudad_05NAY,05,NAY,Tecuala
__export__.res_country_state_ciudad_05NLE,05,NLE,Linares
__export__.res_country_state_ciudad_05OAX,05,OAX,Matías Romero Avendaño
__export__.res_country_state_ciudad_05PUE,05,PUE,Tehuacan
__export__.res_country_state_ciudad_05ROO,05,ROO,Playa del Carmen
__export__.res_country_state_ciudad_05SIN,05,SIN,Mazatlán
__export__.res_country_state_ciudad_05SLP,05,SLP,San Luis Potosí
__export__.res_country_state_ciudad_05SON,05,SON,Empalme
__export__.res_country_state_ciudad_05TAB,05,TAB,Jalpa de Méndez
__export__.res_country_state_ciudad_05TAM,05,TAM,Heroica Matamoros
__export__.res_country_state_ciudad_05TLA,05,TLA,Calpulalpan
__export__.res_country_state_ciudad_05VER,05,VER,Agua dulce
__export__.res_country_state_ciudad_05YUC,05,YUC,Valladolid
__export__.res_country_state_ciudad_05ZAC,05,ZAC,Río Grande
__export__.res_country_state_ciudad_06AGU,06,AGU,Rincón de Romos
__export__.res_country_state_ciudad_06BCN,06,BCN,Rodolfo Sánchez T. (Maneadero)
