id,clave_sat,state_id/id,name
__export__.res_country_state_municipio_009CHH,009,CHH,Bocoyna
__export__.res_country_state_municipio_009CHP,009,CHP,Arriaga
__export__.res_country_state_municipio_009DIF,009,DIF,Milpa Alta
__export__.res_country_state_municipio_009DUR,009,DUR,Guanaceví
__export__.res_country_state_municipio_009GRO,009,GRO,Atlamajalcingo del Monte
__export__.res_country_state_municipio_009GUA,009,GUA,Comonfort
__export__.res_country_state_municipio_009HID,009,HID,El Arenal
__export__.res_country_state_municipio_009JAL,009,JAL,El Arenal
__export__.res_country_state_municipio_009MEX,009,MEX,Amecameca
__export__.res_country_state_municipio_009MIC,009,MIC,Ario
__export__.res_country_state_municipio_009MOR,009,MOR,Huitzilac
__export__.res_country_state_municipio_009NAY,009,NAY,Del Nayar
__export__.res_country_state_municipio_009NLE,009,NLE,Cadereyta Jiménez
__export__.res_country_state_municipio_009OAX,009,OAX,Ayotzintepec
__export__.res_country_state_municipio_009PUE,009,PUE,Ahuehuetitla
__export__.res_country_state_municipio_009QUE,009,QUE,Jalpan de Serra
__export__.res_country_state_municipio_009ROO,009,ROO,Tulum
__export__.res_country_state_municipio_009SIN,009,SIN,Escuinapa
__export__.res_country_state_municipio_009SLP,009,SLP,Cerro de San Pedro
__export__.res_country_state_municipio_009SON,009,SON,Bacanora
__export__.res_country_state_municipio_009TAB,009,TAB,Jalapa
__export__.res_country_state_municipio_009TAM,009,TAM,Ciudad Madero
__export__.res_country_state_municipio_009TLA,009,TLA,Cuaxomulco
__export__.res_country_state_municipio_009VER,009,VER,Alto Lucero de Gutiérrez Barrios
__export__.res_country_state_municipio_009YUC,009,YUC,Cansahcab
__export__.res_country_state_municipio_009ZAC,009,ZAC,Chalchihuites
__export__.res_country_state_municipio_010AGU,010,AGU,El Llano
__export__.res_country_state_municipio_010CAM,010,CAM,Calakmul
__export__.res_country_state_municipio_010COA,010,COA,Frontera
__export__.res_country_state_municipio_010COL,010,COL,Villa de Álvarez
__export__.res_country_state_municipio_010CHH,010,CHH,Buenaventura
__export__.res_country_state_municipio_010CHP,010,CHP,Bejucal de Ocampo
__export__.res_country_state_municipio_010DIF,010,DIF,Álvaro Obregón
__export__.res_country_state_municipio_010DUR,010,DUR,Hidalgo
__export__.res_country_state_municipio_010GRO,010,GRO,Atlixtac
__export__.res_country_state_municipio_010GUA,010,GUA,Coroneo
__export__.res_country_state_municipio_010HID,010,HID,Atitalaquia
__export__.res_country_state_municipio_010JAL,010,JAL,Atemajac de Brizuela
__export__.res_country_state_municipio_010MEX,010,MEX,Apaxco
__export__.res_country_state_municipio_010MIC,010,MIC,Arteaga
__export__.res_country_state_municipio_010MOR,010,MOR,Jantetelco
__export__.res_country_state_municipio_010NAY,010,NAY,Rosamorada
__export__.res_country_state_municipio_010NLE,010,NLE,El Carmen
__export__.res_country_state_municipio_010OAX,010,OAX,El Barrio de la Soledad
__export__.res_country_state_municipio_010PUE,010,PUE,Ajalpan
__export__.res_country_state_municipio_010QUE,010,QUE,Landa de Matamoros
__export__.res_country_state_municipio_010ROO,010,ROO,Bacalar
__export__.res_country_state_municipio_010SIN,010,SIN,El Fuerte
__export__.res_country_state_municipio_010SLP,010,SLP,Ciudad del Maíz
__export__.res_country_state_municipio_010SON,010,SON,Bacerac
__export__.res_country_state_municipio_010TAB,010,TAB,Jalpa de Méndez
__export__.res_country_state_municipio_010TAM,010,TAM,Cruillas
__export__.res_country_state_municipio_010TLA,010,TLA,Chiautempan
__export__.res_country_state_municipio_010VER,010,VER,Altotonga
__export__.res_country_state_municipio_010YUC,010,YUC,Cantamayec
__export__.res_country_state_municipio_010ZAC,010,ZAC,Fresnillo
__export__.res_country_state_municipio_011AGU,011,AGU,San Francisco de los Romo
__export__.res_country_state_municipio_011CAM,011,CAM,Candelaria
__export__.res_country_state_municipio_011COA,011,COA,General Cepeda
__export__.res_country_state_municipio_011CHH,011,CHH,Camargo
__export__.res_country_state_municipio_011CHP,011,CHP,Bella Vista
__export__.res_country_state_municipio_011DIF,011,DIF,Tláhuac
__export__.res_country_state_municipio_011DUR,011,DUR,Indé
__export__.res_country_state_municipio_011GRO,011,GRO,Atoyac de Álvarez
__export__.res_country_state_municipio_011GUA,011,GUA,Cortazar
__export__.res_country_state_municipio_011HID,011,HID,Atlapexco
__export__.res_country_state_municipio_011JAL,011,JAL,Atengo
__export__.res_country_state_municipio_011MEX,011,MEX,Atenco
__export__.res_country_state_municipio_011MIC,011,MIC,Briseñas
__export__.res_country_state_municipio_011MOR,011,MOR,Jiutepec
__export__.res_country_state_municipio_011NAY,011,NAY,Ruíz
__export__.res_country_state_municipio_011NLE,011,NLE,Cerralvo
__export__.res_country_state_municipio_011OAX,011,OAX,Calihualá
__export__.res_country_state_municipio_011PUE,011,PUE,Albino Zertuche
__export__.res_country_state_municipio_011QUE,011,QUE,El Marqués
__export__.res_country_state_municipio_011ROO,011,ROO,Puerto Morelos
__export__.res_country_state_municipio_011SIN,011,SIN,Guasave
__export__.res_country_state_municipio_011SLP,011,SLP,Ciudad Fernández
__export__.res_country_state_municipio_011SON,011,SON,Bacoachi
__export__.res_country_state_municipio_011TAB,011,TAB,Jonuta
__export__.res_country_state_municipio_011TAM,011,TAM,Gómez Farías
__export__.res_country_state_municipio_011TLA,011,TLA,Muñoz de Domingo Arenas
__export__.res_country_state_municipio_011VER,011,VER,Alvarado
__export__.res_country_state_municipio_011YUC,011,YUC,Celestún
__export__.res_country_state_municipio_011ZAC,011,ZAC,Trinidad García de la Cadena
__export__.res_country_state_municipio_012COA,012,COA,Guerrero
__export__.res_country_state_municipio_012CHH,012,CHH,Carichí
__export__.res_country_state_municipio_012CHP,012,CHP,Berriozábal
__export__.res_country_state_municipio_012DIF,012,DIF,Tlalpan
__export__.res_country_state_municipio_012DUR,012,DUR,Lerdo
__export__.res_country_state_municipio_012GRO,012,GRO,Ayutla de los Libres
__export__.res_country_state_municipio_012GUA,012,GUA,Cuerámaro
__export__.res_country_state_municipio_012HID,012,HID,Atotonilco el Grande
__export__.res_country_state_municipio_012JAL,012,JAL,Atenguillo
__export__.res_country_state_municipio_012MEX,012,MEX,Atizapán
__export__.res_country_state_municipio_012MIC,012,MIC,Buenavista
__export__.res_country_state_municipio_012MOR,012,MOR,Jojutla
__export__.res_country_state_municipio_012NAY,012,NAY,San Blas
__export__.res_country_state_municipio_012NLE,012,NLE,Ciénega de Flores
__export__.res_country_state_municipio_012OAX,012,OAX,Candelaria Loxicha
__export__.res_country_state_municipio_012PUE,012,PUE,Aljojuca
__export__.res_country_state_municipio_012QUE,012,QUE,Pedro Escobedo
__export__.res_country_state_municipio_012SIN,012,SIN,Mazatlán
__export__.res_country_state_municipio_012SLP,012,SLP,Tancanhuitz
__export__.res_country_state_municipio_012SON,012,SON,Bácum
__export__.res_country_state_municipio_012TAB,012,TAB,Macuspana
__export__.res_country_state_municipio_012TAM,012,TAM,González
__export__.res_country_state_municipio_012TLA,012,TLA,Españita
__export__.res_country_state_municipio_012VER,012,VER,Amatitlán
__export__.res_country_state_municipio_012YUC,012,YUC,Cenotillo
__export__.res_country_state_municipio_012ZAC,012,ZAC,Genaro Codina
__export__.res_country_state_municipio_013COA,013,COA,Hidalgo
__export__.res_country_state_municipio_013CHH,013,CHH,Casas Grandes
__export__.res_country_state_municipio_013CHP,013,CHP,Bochil
__export__.res_country_state_municipio_013DIF,013,DIF,Xochimilco
__export__.res_country_state_municipio_013DUR,013,DUR,Mapimí
__export__.res_country_state_municipio_013GRO,013,GRO,Azoyú
__export__.res_country_state_municipio_013GUA,013,GUA,Doctor Mora
__export__.res_country_state_municipio_013HID,013,HID,Atotonilco de Tula
__export__.res_country_state_municipio_013JAL,013,JAL,Atotonilco el Alto
__export__.res_country_state_municipio_013MEX,013,MEX,Atizapán de Zaragoza
__export__.res_country_state_municipio_013MIC,013,MIC,Carácuaro
__export__.res_country_state_municipio_013MOR,013,MOR,Jonacatepec
__export__.res_country_state_municipio_013NAY,013,NAY,San Pedro Lagunillas
__export__.res_country_state_municipio_013NLE,013,NLE,China
__export__.res_country_state_municipio_013OAX,013,OAX,Ciénega de Zimatlán
__export__.res_country_state_municipio_013PUE,013,PUE,Altepexi
__export__.res_country_state_municipio_013QUE,013,QUE,Peñamiller
__export__.res_country_state_municipio_013SIN,013,SIN,Mocorito
__export__.res_country_state_municipio_013SLP,013,SLP,Ciudad Valles
__export__.res_country_state_municipio_013SON,013,SON,Banámichi
__export__.res_country_state_municipio_013TAB,013,TAB,Nacajuca
__export__.res_country_state_municipio_013TAM,013,TAM,Güémez
__export__.res_country_state_municipio_013TLA,013,TLA,Huamantla
__export__.res_country_state_municipio_013VER,013,VER,Naranjos Amatlán
__export__.res_country_state_municipio_013YUC,013,YUC,Conkal
__export__.res_country_state_municipio_013ZAC,013,ZAC,General Enrique Estrada
__export__.res_country_state_municipio_014COA,014,COA,Jiménez
__export__.res_country_state_municipio_014CHH,014,CHH,Coronado
__export__.res_country_state_municipio_014CHP,014,CHP,El Bosque
__export__.res_country_state_municipio_014DIF,014,DIF,Benito Juárez
__export__.res_country_state_municipio_014DUR,014,DUR,Mezquital
__export__.res_country_state_municipio_014GRO,014,GRO,Benito Juárez
__export__.res_country_state_municipio_014GUA,014,GUA,Dolores Hidalgo Cuna de la Independencia Nacional
__export__.res_country_state_municipio_014HID,014,HID,Calnali
__export__.res_country_state_municipio_014JAL,014,JAL,Atoyac
__export__.res_country_state_municipio_014MEX,014,MEX,Atlacomulco
__export__.res_country_state_municipio_014MIC,014,MIC,Coahuayana
__export__.res_country_state_municipio_014MOR,014,MOR,Mazatepec
__export__.res_country_state_municipio_014NAY,014,NAY,Santa María del Oro
__export__.res_country_state_municipio_014NLE,014,NLE,Doctor Arroyo
__export__.res_country_state_municipio_014OAX,014,OAX,Ciudad Ixtepec
__export__.res_country_state_municipio_014PUE,014,PUE,Amixtlán
__export__.res_country_state_municipio_014QUE,014,QUE,Querétaro
__export__.res_country_state_municipio_014SIN,014,SIN,Rosario
__export__.res_country_state_municipio_014SLP,014,SLP,Coxcatlán
__export__.res_country_state_municipio_014SON,014,SON,Baviácora
__export__.res_country_state_municipio_014TAB,014,TAB,Paraíso
__export__.res_country_state_municipio_014TAM,014,TAM,Guerrero
__export__.res_country_state_municipio_014TLA,014,TLA,Hueyotlipan
__export__.res_country_state_municipio_014VER,014,VER,Amatlán de los Reyes
__export__.res_country_state_municipio_014YUC,014,YUC,Cuncunul
__export__.res_country_state_municipio_014ZAC,014,ZAC,General Francisco R. Murguía
__export__.res_country_state_municipio_015COA,015,COA,Juárez
__export__.res_country_state_municipio_015CHH,015,CHH,Coyame del Sotol
__export__.res_country_state_municipio_015CHP,015,CHP,Cacahoatán
__export__.res_country_state_municipio_015DIF,015,DIF,Cuauhtémoc
__export__.res_country_state_municipio_015DUR,015,DUR,Nazas
__export__.res_country_state_municipio_015GRO,015,GRO,Buenavista de Cuéllar
__export__.res_country_state_municipio_015GUA,015,GUA,Guanajuato
__export__.res_country_state_municipio_015HID,015,HID,Cardonal
__export__.res_country_state_municipio_015JAL,015,JAL,Autlán de Navarro
__export__.res_country_state_municipio_015MEX,015,MEX,Atlautla
__export__.res_country_state_municipio_015MIC,015,MIC,Coalcomán de Vázquez Pallares
__export__.res_country_state_municipio_015MOR,015,MOR,Miacatlán
__export__.res_country_state_municipio_015NAY,015,NAY,Santiago Ixcuintla
__export__.res_country_state_municipio_015NLE,015,NLE,Doctor Coss
__export__.res_country_state_municipio_015OAX,015,OAX,Coatecas Altas
